      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   1.54500      5.000000E-03  5.350704E-03  1.049656E-04  5.351734E-03  7.458584E-03
   1.56000      5.000000E-03  4.757109E-03  9.289938E-05  4.758016E-03  6.632509E-03
   1.57500      5.000000E-03  4.214584E-03  8.257631E-05  4.215393E-03  5.875686E-03
   1.59000      5.000000E-03  3.734257E-03  7.327364E-05  3.734976E-03  5.205691E-03
   1.60500      5.000000E-03  3.308742E-03  6.491545E-05  3.309378E-03  4.612203E-03
   1.62000      5.000000E-03  2.941643E-03  5.745070E-05  2.942204E-03  4.101332E-03
   1.63500      5.000000E-03  2.606128E-03  5.106571E-05  2.606628E-03  3.633287E-03
   1.65000      5.000000E-03  2.309087E-03  4.531207E-05  2.309531E-03  3.218952E-03
   1.66500      5.000000E-03  2.045949E-03  4.014276E-05  2.046343E-03  2.851940E-03
   1.68000      5.000000E-03  1.818944E-03  3.552568E-05  1.819291E-03  2.536029E-03
   1.69500      5.000000E-03  1.611468E-03  3.157712E-05  1.611777E-03  2.246600E-03
   1.71000      5.000000E-03  1.427787E-03  2.801906E-05  1.428062E-03  1.990388E-03
   1.72500      5.000000E-03  1.265074E-03  2.482240E-05  1.265317E-03  1.763443E-03
   1.74000      5.000000E-03  1.124706E-03  2.196698E-05  1.124920E-03  1.568100E-03
   1.75500      5.000000E-03  9.964132E-04  1.952536E-05  9.966045E-04  1.389132E-03
   1.77000      5.000000E-03  8.828355E-04  1.732522E-05  8.830055E-04  1.230705E-03
   1.78500      5.000000E-03  7.822235E-04  1.534857E-05  7.823741E-04  1.090376E-03
   1.80000      5.000000E-03  6.954296E-04  1.358275E-05  6.955622E-04  9.695899E-04
   1.81500      5.000000E-03  6.161020E-04  1.207304E-05  6.162203E-04  8.589278E-04
   1.83000      5.000000E-03  5.458736E-04  1.071263E-05  5.459787E-04  7.609678E-04
   1.84500      5.000000E-03  4.836626E-04  9.490417E-06  4.837557E-04  6.741988E-04
   1.86000      5.000000E-03  4.299960E-04  8.398454E-06  4.300780E-04  5.995138E-04
   1.87500      5.000000E-03  3.809458E-04  7.464984E-06  3.810189E-04  5.310887E-04
   1.89000      5.000000E-03  3.375220E-04  6.623830E-06  3.375870E-04  4.705180E-04
   1.90500      5.000000E-03  2.990557E-04  5.868119E-06  2.991133E-04  4.168670E-04
   1.92000      5.000000E-03  2.658727E-04  5.192873E-06  2.659234E-04  3.706880E-04
   1.93500      5.000000E-03  2.355440E-04  4.615708E-06  2.355893E-04  3.283794E-04
   1.95000      5.000000E-03  2.086944E-04  4.095620E-06  2.087345E-04  2.909275E-04
   1.96500      5.000000E-03  1.849100E-04  3.628359E-06  1.849456E-04  2.577542E-04
   1.98000      5.000000E-03  1.643925E-04  3.210806E-06  1.644239E-04  2.292011E-04
   1.99500      5.000000E-03  1.456398E-04  2.853948E-06  1.456677E-04  2.030410E-04
   2.01000      5.000000E-03  1.290382E-04  2.532378E-06  1.290631E-04  1.798839E-04
   2.02500      5.000000E-03  1.143320E-04  2.243470E-06  1.143540E-04  1.593724E-04
   2.04000      5.000000E-03  1.016458E-04  1.985269E-06  1.016652E-04  1.417177E-04
   2.05500      5.000000E-03  9.005074E-05  1.764626E-06  9.006803E-05  1.255425E-04
   2.07000      5.000000E-03  7.978577E-05  1.565801E-06  7.980113E-05  1.112242E-04
   2.08500      5.000000E-03  7.069275E-05  1.387169E-06  7.070636E-05  9.854170E-05
   2.10000      5.000000E-03  6.284872E-05  1.227506E-06  6.286071E-05  8.762559E-05
   2.11500      5.000000E-03  5.567934E-05  1.091084E-06  5.569003E-05  7.762428E-05
   2.13000      5.000000E-03  4.933238E-05  9.681518E-07  4.934188E-05  6.877108E-05
   2.14500      5.000000E-03  4.371007E-05  8.577042E-07  4.371848E-05  6.092936E-05
   2.16000      5.000000E-03  3.886003E-05  7.589743E-07  3.886745E-05  5.417982E-05
   2.17500      5.000000E-03  3.442712E-05  6.746263E-07  3.443373E-05  4.799590E-05
   2.19000      5.000000E-03  3.050273E-05  5.986177E-07  3.050860E-05  4.252187E-05
   2.20500      5.000000E-03  2.702640E-05  5.303282E-07  2.703160E-05  3.767326E-05
   2.22000      5.000000E-03  2.402758E-05  4.692772E-07  2.403216E-05  3.349996E-05
   2.23500      5.000000E-03  2.128666E-05  4.171256E-07  2.129075E-05  2.967638E-05
   2.25000      5.000000E-03  1.886018E-05  3.701300E-07  1.886381E-05  2.629175E-05
   2.26500      5.000000E-03  1.671074E-05  3.279066E-07  1.671396E-05  2.329381E-05
   2.28000      5.000000E-03  1.485656E-05  2.901548E-07  1.485939E-05  2.071345E-05
   2.29500      5.000000E-03  1.316183E-05  2.579099E-07  1.316436E-05  1.834930E-05
   2.31000      5.000000E-03  1.166152E-05  2.288526E-07  1.166377E-05  1.625656E-05
   2.32500      5.000000E-03  1.033252E-05  2.027458E-07  1.033451E-05  1.440294E-05
   2.34000      5.000000E-03  9.186078E-06  1.794013E-07  9.187830E-06  1.280749E-05
   2.35500      5.000000E-03  8.138229E-06  1.594643E-07  8.139791E-06  1.134575E-05
   2.37000      5.000000E-03  7.210597E-06  1.414980E-07  7.211985E-06  1.005182E-05
   2.38500      5.000000E-03  6.388886E-06  1.253559E-07  6.390116E-06  8.905737E-06
   2.40000      5.000000E-03  5.680058E-06  1.109201E-07  5.681141E-06  7.919299E-06
   2.41500      5.000000E-03  5.032193E-06  9.859266E-08  5.033159E-06  7.015528E-06
   2.43000      5.000000E-03  4.458664E-06  8.748359E-08  4.459522E-06  6.215528E-06
   2.44500      5.000000E-03  3.950632E-06  7.750224E-08  3.951392E-06  5.506951E-06
   2.46000      5.000000E-03  3.512400E-06  6.857494E-08  3.513070E-06  4.897088E-06
   2.47500      5.000000E-03  3.111868E-06  6.095210E-08  3.112465E-06  4.338346E-06
   2.49000      5.000000E-03  2.757305E-06  5.408238E-08  2.757836E-06  3.843776E-06
   2.50500      5.000000E-03  2.443247E-06  4.790976E-08  2.443717E-06  3.405744E-06
   2.52000      5.000000E-03  2.172353E-06  4.238822E-08  2.172767E-06  3.028756E-06
   2.53500      5.000000E-03  1.924779E-06  3.767355E-08  1.925148E-06  2.683390E-06
   2.55000      5.000000E-03  1.705639E-06  3.342432E-08  1.705967E-06  2.377718E-06
   2.56500      5.000000E-03  1.511555E-06  2.960587E-08  1.511845E-06  2.107020E-06
   2.58000      5.000000E-03  1.344169E-06  2.618950E-08  1.344424E-06  1.874077E-06
   2.59500      5.000000E-03  1.191219E-06  2.327195E-08  1.191447E-06  1.660713E-06
   2.61000      5.000000E-03  1.055867E-06  2.064186E-08  1.056069E-06  1.471913E-06
   2.62500      5.000000E-03  9.360252E-07  1.827779E-08  9.362036E-07  1.304765E-06
   2.64000      5.000000E-03  8.327062E-07  1.616187E-08  8.328630E-07  1.160981E-06
   2.65500      5.000000E-03  7.383417E-07  1.435390E-08  7.384813E-07  1.029343E-06
   2.67000      5.000000E-03  6.548843E-07  1.272317E-08  6.550078E-07  9.129304E-07
   2.68500      5.000000E-03  5.810472E-07  1.125639E-08  5.811562E-07  8.099463E-07
   2.70000      5.000000E-03  5.174505E-07  9.942491E-09  5.175460E-07  7.214423E-07
   2.71500      5.000000E-03  4.594366E-07  8.818035E-09  4.595212E-07  6.405128E-07
   2.73000      5.000000E-03  4.082091E-07  7.802394E-09  4.082837E-07  5.690572E-07
   2.74500      5.000000E-03  3.629784E-07  6.887282E-09  3.630437E-07  5.059718E-07
   2.76000      5.000000E-03  3.241189E-07  6.065878E-09  3.241757E-07  4.518931E-07
   2.77500      5.000000E-03  2.887858E-07  5.359962E-09  2.888355E-07  4.026033E-07
   2.79000      5.000000E-03  2.577177E-07  4.720081E-09  2.577609E-07  3.592673E-07
   2.80500      5.000000E-03  2.304356E-07  4.141000E-09  2.304728E-07  3.212158E-07
   2.82000      5.000000E-03  2.071568E-07  3.618592E-09  2.071884E-07  2.888200E-07
   2.83500      5.000000E-03  1.861789E-07  3.164879E-09  1.862058E-07  2.595554E-07
   2.85000      5.000000E-03  1.679496E-07  2.749982E-09  1.679721E-07  2.341279E-07
   2.86500      5.000000E-03  1.521874E-07  2.370475E-09  1.522058E-07  2.121438E-07
   2.88000      5.000000E-03  1.390038E-07  2.024060E-09  1.390185E-07  1.937969E-07
   2.89500      5.000000E-03  1.274376E-07  1.715661E-09  1.274491E-07  1.776613E-07
   2.91000      5.000000E-03  1.177505E-07  1.427958E-09  1.177591E-07  1.641488E-07
   2.92500      5.000000E-03  1.097943E-07  1.158426E-09  1.098004E-07  1.530524E-07
   2.94000      5.000000E-03  1.035987E-07  9.067747E-10  1.036026E-07  1.444303E-07
   2.95500      5.000000E-03  9.889092E-08  6.716639E-10  9.889320E-08  1.378717E-07
   2.97000      5.000000E-03  9.543918E-08  4.439683E-10  9.544021E-08  1.330597E-07
   2.98500      5.000000E-03  9.344132E-08  2.219841E-10  9.344159E-08  1.302794E-07
   3.00000      5.000000E-03  9.273234E-08 -3.952515E-23  9.273234E-08  1.292892E-07
   0.00000      1.000000E-02  3.019634E+00  0.000000E+00  3.019634E+00  8.404768E+00
  1.500000E-02  1.000000E-02  3.019817E+00 -1.216139E-04  3.019817E+00  8.405276E+00
  3.000000E-02  1.000000E-02  3.020356E+00 -2.408543E-04  3.020356E+00  8.406774E+00
  4.500000E-02  1.000000E-02  3.021267E+00 -3.597235E-04  3.021267E+00  8.409309E+00
  6.000000E-02  1.000000E-02  3.022517E+00 -4.739822E-04  3.022517E+00  8.412790E+00
  7.500000E-02  1.000000E-02  3.024084E+00 -5.827033E-04  3.024084E+00  8.417139E+00
  9.000000E-02  1.000000E-02  3.025961E+00 -6.854174E-04  3.025961E+00  8.422344E+00
  0.105000      1.000000E-02  3.028127E+00 -7.813324E-04  3.028127E+00  8.428350E+00
  0.120000      1.000000E-02  3.030602E+00 -8.686021E-04  3.030602E+00  8.435239E+00
  0.135000      1.000000E-02  3.033275E+00 -9.427580E-04  3.033275E+00  8.442650E+00
  0.150000      1.000000E-02  3.036148E+00 -1.005587E-03  3.036148E+00  8.450613E+00
  0.165000      1.000000E-02  3.039181E+00 -1.056047E-03  3.039181E+00  8.459015E+00
  0.180000      1.000000E-02  3.042403E+00 -1.091903E-03  3.042403E+00  8.467983E+00
  0.195000      1.000000E-02  3.045624E+00 -1.105233E-03  3.045624E+00  8.476900E+00
  0.210000      1.000000E-02  3.048852E+00 -1.100250E-03  3.048852E+00  8.485832E+00
  0.225000      1.000000E-02  3.052022E+00 -1.075533E-03  3.052023E+00  8.494592E+00
  0.240000      1.000000E-02  3.055178E+00 -1.028156E-03  3.055178E+00  8.503375E+00
  0.255000      1.000000E-02  3.058022E+00 -9.455171E-04  3.058022E+00  8.511217E+00
  0.270000      1.000000E-02  3.060570E+00 -8.348836E-04  3.060571E+00  8.518228E+00
  0.285000      1.000000E-02  3.062723E+00 -6.942368E-04  3.062723E+00  8.524124E+00
  0.300000      1.000000E-02  3.064544E+00 -5.195308E-04  3.064544E+00  8.529191E+00
  0.315000      1.000000E-02  3.065584E+00 -2.915838E-04  3.065585E+00  8.531979E+00
  0.330000      1.000000E-02  3.065873E+00 -2.182766E-05  3.065873E+00  8.532658E+00
  0.345000      1.000000E-02  3.065257E+00  2.926261E-04  3.065257E+00  8.530804E+00
  0.360000      1.000000E-02  3.063832E+00  6.575016E-04  3.063832E+00  8.526837E+00
  0.375000      1.000000E-02  3.060935E+00  1.101173E-03  3.060935E+00  8.518614E+00
  0.390000      1.000000E-02  3.056609E+00  1.606189E-03  3.056609E+00  8.506391E+00
  0.405000      1.000000E-02  3.050633E+00  2.176510E-03  3.050634E+00  8.489553E+00
  0.420000      1.000000E-02  3.043138E+00  2.819916E-03  3.043139E+00  8.468693E+00
  0.435000      1.000000E-02  3.033174E+00  3.576743E-03  3.033176E+00  8.440731E+00
  0.450000      1.000000E-02  3.020808E+00  4.420402E-03  3.020811E+00  8.406060E+00
  0.465000      1.000000E-02  3.005734E+00  5.355516E-03  3.005739E+00  8.363827E+00
  0.480000      1.000000E-02  2.988115E+00  6.390839E-03  2.988122E+00  8.314787E+00
  0.495000      1.000000E-02  2.966675E+00  7.578862E-03  2.966685E+00  8.254813E+00
  0.510000      1.000000E-02  2.941528E+00  8.878874E-03  2.941541E+00  8.184503E+00
  0.525000      1.000000E-02  2.912297E+00  1.029359E-02  2.912315E+00  8.102818E+00
  0.540000      1.000000E-02  2.879116E+00  1.182678E-02  2.879141E+00  8.010467E+00
  0.555000      1.000000E-02  2.840561E+00  1.353314E-02  2.840593E+00  7.902836E+00
  0.570000      1.000000E-02  2.796817E+00  1.535200E-02  2.796859E+00  7.780786E+00
  0.585000      1.000000E-02  2.747542E+00  1.727712E-02  2.747596E+00  7.643394E+00
  0.600000      1.000000E-02  2.692688E+00  1.929194E-02  2.692757E+00  7.490721E+00
  0.615000      1.000000E-02  2.631361E+00  2.142192E-02  2.631449E+00  7.319867E+00
  0.630000      1.000000E-02  2.563810E+00  2.358997E-02  2.563918E+00  7.131803E+00
  0.645000      1.000000E-02  2.489981E+00  2.577150E-02  2.490115E+00  6.926421E+00
  0.660000      1.000000E-02  2.409456E+00  2.791196E-02  2.409618E+00  6.702296E+00
  0.675000      1.000000E-02  2.323110E+00  2.996190E-02  2.323303E+00  6.462252E+00
  0.690000      1.000000E-02  2.231100E+00  3.186866E-02  2.231327E+00  6.206636E+00
  0.705000      1.000000E-02  2.133948E+00  3.359554E-02  2.134212E+00  5.936899E+00
  0.720000      1.000000E-02  2.030955E+00  3.506650E-02  2.031257E+00  5.650239E+00
  0.735000      1.000000E-02  1.925455E+00  3.615699E-02  1.925795E+00  5.357431E+00
  0.750000      1.000000E-02  1.817230E+00  3.692025E-02  1.817605E+00  5.057149E+00
  0.765000      1.000000E-02  1.707316E+00  3.734228E-02  1.707724E+00  4.752216E+00
  0.780000      1.000000E-02  1.595218E+00  3.738939E-02  1.595657E+00  4.440216E+00
  0.795000      1.000000E-02  1.485274E+00  3.694560E-02  1.485733E+00  4.135175E+00
  0.810000      1.000000E-02  1.376854E+00  3.618131E-02  1.377329E+00  3.834285E+00
  0.825000      1.000000E-02  1.270957E+00  3.512187E-02  1.271442E+00  3.540276E+00
  0.840000      1.000000E-02  1.167575E+00  3.379971E-02  1.168064E+00  3.252532E+00
  0.855000      1.000000E-02  1.069518E+00  3.217322E-02  1.070002E+00  2.980168E+00
  0.870000      1.000000E-02  9.761704E-01  3.040810E-02  9.766439E-01  2.720721E+00
  0.885000      1.000000E-02  8.879994E-01  2.853785E-02  8.884578E-01  2.475504E+00
  0.900000      1.000000E-02  8.052740E-01  2.661241E-02  8.057136E-01  2.245255E+00
  0.915000      1.000000E-02  7.284450E-01  2.464640E-02  7.288618E-01  2.031451E+00
  0.930000      1.000000E-02  6.572636E-01  2.270795E-02  6.576557E-01  1.833240E+00
  0.945000      1.000000E-02  5.916774E-01  2.081410E-02  5.920434E-01  1.650508E+00
  0.960000      1.000000E-02  5.319625E-01  1.899584E-02  5.323015E-01  1.484304E+00
  0.975000      1.000000E-02  4.771351E-01  1.728503E-02  4.774481E-01  1.331455E+00
  0.990000      1.000000E-02  4.272694E-01  1.566959E-02  4.275567E-01  1.192379E+00
   1.00500      1.000000E-02  3.820691E-01  1.415220E-02  3.823311E-01  1.066272E+00
   1.02000      1.000000E-02  3.417238E-01  1.274471E-02  3.419613E-01  9.539793E-01
   1.03500      1.000000E-02  3.048957E-01  1.147638E-02  3.051116E-01  8.511750E-01
   1.05000      1.000000E-02  2.717842E-01  1.030485E-02  2.719795E-01  7.587262E-01
   1.06500      1.000000E-02  2.420676E-01  9.226955E-03  2.422434E-01  6.757440E-01
   1.08000      1.000000E-02  2.158596E-01  8.245022E-03  2.160170E-01  6.027995E-01
   1.09500      1.000000E-02  1.920064E-01  7.380728E-03  1.921482E-01  5.361589E-01
   1.11000      1.000000E-02  1.707048E-01  6.591594E-03  1.708320E-01  4.766439E-01
   1.12500      1.000000E-02  1.516964E-01  5.873518E-03  1.518101E-01  4.235357E-01
   1.14000      1.000000E-02  1.350477E-01  5.225603E-03  1.351488E-01  3.771975E-01
   1.15500      1.000000E-02  1.199175E-01  4.662582E-03  1.200081E-01  3.349063E-01
   1.17000      1.000000E-02  1.064571E-01  4.151676E-03  1.065380E-01  2.972847E-01
   1.18500      1.000000E-02  9.448427E-02  3.689525E-03  9.455628E-02  2.638231E-01
   1.20000      1.000000E-02  8.403802E-02  3.274641E-03  8.410180E-02  2.347481E-01
   1.21500      1.000000E-02  7.455179E-02  2.916634E-03  7.460882E-02  2.082255E-01
   1.23000      1.000000E-02  6.613030E-02  2.592830E-03  6.618111E-02  1.846824E-01
   1.24500      1.000000E-02  5.865264E-02  2.300858E-03  5.869776E-02  1.637805E-01
   1.26000      1.000000E-02  5.214219E-02  2.039446E-03  5.218206E-02  1.456600E-01
   1.27500      1.000000E-02  4.623242E-02  1.814736E-03  4.626802E-02  1.291343E-01
   1.29000      1.000000E-02  4.099198E-02  1.611850E-03  4.102366E-02  1.144824E-01
   1.30500      1.000000E-02  3.634332E-02  1.429222E-03  3.637141E-02  1.014870E-01
   1.32000      1.000000E-02  3.230058E-02  1.265935E-03  3.232538E-02  9.023491E-02
   1.33500      1.000000E-02  2.863162E-02  1.125870E-03  2.865375E-02  7.997444E-02
   1.35000      1.000000E-02  2.538022E-02  9.995278E-04  2.539990E-02  7.088320E-02
   1.36500      1.000000E-02  2.249748E-02  8.859039E-04  2.251492E-02  6.282406E-02
   1.38000      1.000000E-02  1.999205E-02  7.843836E-04  2.000743E-02  5.585071E-02
   1.39500      1.000000E-02  1.771851E-02  6.974060E-04  1.773223E-02  4.949233E-02
   1.41000      1.000000E-02  1.570439E-02  6.189886E-04  1.571659E-02  4.386046E-02
   1.42500      1.000000E-02  1.391915E-02  5.484998E-04  1.392995E-02  3.886941E-02
   1.44000      1.000000E-02  1.236809E-02  4.855398E-04  1.237762E-02  3.455235E-02
   1.45500      1.000000E-02  1.096066E-02  4.316366E-04  1.096916E-02  3.061614E-02
   1.47000      1.000000E-02  9.714065E-03  3.830514E-04  9.721615E-03  2.713034E-02
   1.48500      1.000000E-02  8.609286E-03  3.393898E-04  8.615973E-03  2.404164E-02
   1.50000      1.000000E-02  7.649607E-03  3.003964E-04  7.655503E-03  2.137057E-02
   1.51500      1.000000E-02  6.778821E-03  2.670267E-04  6.784079E-03  1.893517E-02
   1.53000      1.000000E-02  6.007617E-03  2.369533E-04  6.012288E-03  1.677867E-02
   1.54500      1.000000E-02  5.324204E-03  2.099313E-04  5.328341E-03  1.486800E-02
   1.56000      1.000000E-02  4.730609E-03  1.857988E-04  4.734256E-03  1.321585E-02
   1.57500      1.000000E-02  4.192004E-03  1.651526E-04  4.195256E-03  1.170948E-02
   1.59000      1.000000E-02  3.715019E-03  1.465473E-04  3.717908E-03  1.037568E-02
   1.60500      1.000000E-02  3.292351E-03  1.298309E-04  3.294910E-03  9.193993E-03
   1.62000      1.000000E-02  2.925252E-03  1.149014E-04  2.927508E-03  8.172250E-03
   1.63500      1.000000E-02  2.592163E-03  1.021314E-04  2.594174E-03  7.240663E-03
   1.65000      1.000000E-02  2.297189E-03  9.062413E-05  2.298976E-03  6.415829E-03
   1.66500      1.000000E-02  2.035813E-03  8.028551E-05  2.037396E-03  5.685073E-03
   1.68000      1.000000E-02  1.808808E-03  7.105135E-05  1.810203E-03  5.053251E-03
   1.69500      1.000000E-02  1.602833E-03  6.315425E-05  1.604076E-03  4.477177E-03
   1.71000      1.000000E-02  1.420431E-03  5.603811E-05  1.421536E-03  3.967126E-03
   1.72500      1.000000E-02  1.258807E-03  4.964479E-05  1.259785E-03  3.515257E-03
   1.74000      1.000000E-02  1.118438E-03  4.393395E-05  1.119301E-03  3.124572E-03
   1.75500      1.000000E-02  9.910740E-04  3.905072E-05  9.918430E-04  2.768357E-03
   1.77000      1.000000E-02  8.782870E-04  3.465044E-05  8.789703E-04  2.452971E-03
   1.78500      1.000000E-02  7.783486E-04  3.069714E-05  7.789537E-04  2.173563E-03
